signature_set,gene,direction,held_out,n_splits_tested,mean_slope_trend_rho,frac_splits_weakening,p_trend,q_trend
unsupervised_full,PIK3CB,PC,True,8,0.1491911450723458,0.0,3.12173580257039e-05,6.650927081379887e-05
unsupervised_full,OGA,PC,True,8,0.14922336430246613,0.0,2.8508333359829984e-05,6.135363426932984e-05
unsupervised_full,TPK1,PC,True,9,0.1492681132331889,0.0,9.796558758819232e-06,2.3761954884779017e-05
unsupervised_full,LYSMD3,PP,True,10,0.14935546314595965,0.0,2.6253172748763005e-05,5.703530337637584e-05
unsupervised_full,HMGCS1,PP,True,12,0.14937909058138124,0.0,2.578837511302812e-07,1.0374015543098706e-06
unsupervised_full,CHI3L1,PP,True,12,0.14938599979946313,0.0,2.691540150912302e-06,7.765395241653167e-06
unsupervised_full,RAB3GAP1,PC,True,9,0.14946142861391104,0.0,1.015796604161524e-05,2.4508475202168895e-05
unsupervised_full,SP140L,PP,True,11,0.14946207950744883,0.0,3.9867581800873174e-05,8.318486586180223e-05
unsupervised_full,SETD4,PP,True,9,0.149640424336802,0.0,2.3943529993804656e-05,5.255564587210083e-05
unsupervised_full,PIAS1,PC,True,7,0.1496813376448913,0.0,0.0004442046489189119,0.0007332573045553722
unsupervised_full,RNASEK,PP,True,11,0.14974912355761208,0.0,7.866192227115516e-06,1.9672433595685477e-05
unsupervised_full,BBIP1,PP,True,11,0.14987214243625346,0.0,2.613473899826877e-07,1.0493456225984169e-06
unsupervised_full,LRRC20,PP,True,11,0.15000101935673493,0.0,1.3294070610692022e-07,5.967190083185447e-07
unsupervised_full,SLC25A12,PP,True,9,0.15034208757053433,0.0,4.955221597519111e-06,1.3176666954806457e-05
unsupervised_full,CUL3,PC,True,9,0.15039936620185945,0.0,1.879025343794258e-05,4.2294264434170414e-05
unsupervised_full,NABP1,PC,True,14,0.15040857169617955,0.0,3.032562301386612e-06,8.617471983317563e-06
unsupervised_full,TMX4,PC,True,10,0.15043158543197982,0.0,0.0002759826111299311,0.0004735274718558429
unsupervised_full,PRR12,PC,True,9,0.1504638046621002,0.0,8.989457973468181e-05,0.0001725130438136964
unsupervised_full,CPED1,PC,True,8,0.1506087911976418,0.0,1.7236810762665587e-05,3.9234660700859614e-05
unsupervised_full,FUS,PC,True,9,0.150821796107882,0.0,9.657243465743424e-05,0.00018387322238050735
unsupervised_full,RBFOX2,PC,True,7,0.1508504354235445,0.0,0.00010659258337374513,0.00020043372788576622
unsupervised_full,PSME4,PC,True,7,0.15087805190650486,0.0,0.00014937671213038634,0.0002726687166801547
unsupervised_full,VPS8,PC,True,7,0.15108977827586725,0.0,0.00014262554561718588,0.000261809176297291
unsupervised_full,DERA,PC,True,14,0.1511127920116675,0.0,1.085163620248254e-08,7.28707975369239e-08
unsupervised_full,AGAP1,PC,True,11,0.1511199053481876,0.0,2.5753316172273935e-08,1.5044332255351766e-07
unsupervised_full,CSNK1E,PC,True,7,0.15114501124178786,0.0,0.0007180765410232078,0.0011422476911928387
unsupervised_full,MCRIP2,PP,True,15,0.15120269900619387,0.0,9.580822485903573e-08,4.5204014041328256e-07
unsupervised_full,TTYH3,PC,True,11,0.1514420976493912,0.0,7.134817474561916e-05,0.00014054381695075783
unsupervised_full,PRIM2,PC,True,5,0.15148193233390367,0.0,0.0019994054250058965,0.0029489058640225973
unsupervised_full,TMTC3,PC,True,9,0.15165949609101148,0.0,4.788837341225481e-06,1.2807229551250981e-05
unsupervised_full,TBP,PP,True,8,0.15176062867444481,0.0,0.0004358469496172306,0.0007207225615334217
unsupervised_full,NUDT2,PP,True,8,0.15196199886269707,0.0,9.828987423955039e-05,0.00018659907236531062
unsupervised_full,C5orf24,PP,True,8,0.1520264373229378,0.0,1.9497222408283915e-05,4.3734784302725655e-05
unsupervised_full,CUEDC1,PC,True,7,0.15214841012267918,0.0,5.654641703687475e-06,1.4781829005512562e-05
unsupervised_full,SIRT7,PP,True,8,0.15227613635637066,0.0,1.926549864738785e-05,4.329508936167013e-05
unsupervised_full,PTDSS1,PC,True,10,0.15235829539317758,0.0,9.55203734860596e-06,2.3251417555195693e-05
unsupervised_full,SEC23B,PC,True,14,0.15247060242388283,0.0,7.593463035051094e-09,5.438063337161873e-08
unsupervised_full,SNRNP40,PC,True,10,0.15266115615630899,0.1,0.00015375216970573495,0.00028004924705530947
unsupervised_full,CAPRIN1,PC,True,13,0.15275384840296297,0.0,3.4167206564605593e-09,2.874244294552748e-08
unsupervised_full,COMMD2,PP,True,8,0.15275942480817611,0.0,0.002279410604203348,0.0033283394475276135
unsupervised_full,JADE1,PC,True,8,0.15275942480817611,0.0,0.00017396417970010628,0.0003131060129971378
unsupervised_full,CTR9,PP,True,10,0.1528544715370312,0.0,1.8995360299826236e-06,5.7398582493743356e-06
unsupervised_full,GPAT4,PC,True,13,0.15300168863465807,0.0,5.663832503575929e-11,1.0698028402312632e-09
unsupervised_full,SLC46A3,PP,True,11,0.15309992349012994,0.0,1.5531896447443042e-07,6.788606439026599e-07
unsupervised_full,ATP6V0E1,PC,True,12,0.15310041166028332,0.0,3.5443736724978464e-07,1.3600652681809096e-06
unsupervised_full,MYDGF,PP,True,7,0.15313339801493034,0.0,1.0467994085923536e-05,2.5184901871122157e-05
unsupervised_full,ADAM19,PP,True,5,0.15319599537630704,0.0,0.012824195350173569,0.016674597140360486
unsupervised_full,NDUFV1,PP,True,12,0.1534172340898002,0.0,1.51440978322247e-06,4.70509159589763e-06
unsupervised_full,SLAIN2,PC,True,13,0.15342301702853978,0.0,8.955196160556369e-07,3.010364554883266e-06
unsupervised_full,ETS1,PC,True,10,0.15374372228835326,0.0,5.51519026921542e-05,0.0001114328374318031
unsupervised_full,FLVCR1,PC,True,8,0.1538468238247384,0.0,0.00026611928420146823,0.00045845757749179267
unsupervised_full,CYP2D6,PP,True,9,0.1539291618572682,0.0,9.81327543763366e-07,3.2406659007929784e-06
unsupervised_full,ENO4,PP,True,14,0.15399871448102007,0.0,1.76785547187538e-12,8.718691865131023e-11
unsupervised_full,MSANTD2,PC,True,9,0.15408667809341223,0.0,3.510219442287285e-05,7.406100578208918e-05
unsupervised_full,FUOM,PP,True,10,0.15412390920377356,0.0,6.521958973561e-05,0.00012946302097190308
unsupervised_full,SPATS2,PC,True,8,0.15412874208829158,0.0,0.0009899458061076866,0.0015389487183593486
unsupervised_full,PCID2,PC,True,12,0.15417438599762875,0.0,2.3388292146857844e-06,6.8549662894519815e-06
unsupervised_full,CPSF6,PC,True,13,0.15427063062093702,0.0,6.223752582296648e-07,2.194732526735935e-06
unsupervised_full,FLI1,PC,True,10,0.15456209073341048,0.0,0.00026000812534362225,0.0004489318486404934
unsupervised_full,MAP4K3,PC,True,9,0.15458070628859114,0.0,4.296358224680573e-05,8.881512082583707e-05
unsupervised_full,ELF3,PP,True,12,0.1546523045777475,0.0,3.8036868906389265e-06,1.051308835159336e-05
