"","logFC","logCPM","F","PValue","FDR"
"ABCE1",-0.646686583182095,4.60479154739067,8.74136757544976,0.00552247133802212,0.43942766762061
"GLS",1.39613484392883,4.01367814860617,8.71592351964712,0.00555233079195121,0.43942766762061
"FGF13",1.86534456062378,4.65610877535311,8.75372522863779,0.00557146800372139,0.43942766762061
"AC004160.1",-0.719625323541171,10.0061446954402,8.70851344538395,0.00560056588512562,0.43942766762061
"TMEM80",0.726100010854826,3.2787077454123,8.65676376768154,0.00565444426586205,0.43942766762061
"AC005329.1",1.57535805947843,2.17245807610026,8.49970468562068,0.00569767441730217,0.43942766762061
"SPOPL",-0.531446897755402,5.42664126998042,8.65593709310266,0.0057379984367302,0.43942766762061
"PDGFA",1.56254454699403,2.09728442980691,8.44581788581159,0.00575268662509683,0.43942766762061
"LINC01435",3.0671540918986,5.67040955181747,8.63633192926885,0.00575726435690435,0.43942766762061
"CDH5",2.02953550617774,1.18739564069026,8.30111487473238,0.00576213109746695,0.43942766762061
"AC120498.4",0.972368706950922,3.54326059961626,8.63019329393174,0.00576875767045854,0.43942766762061
"TGFBR1",-1.01370540704462,4.48362912439815,8.62169984057589,0.00581295436819277,0.440132931551864
"FGFRL1",1.02689854300277,3.27965960067,8.57526742296475,0.00588247834505467,0.440132931551864
"MED10",-0.773857902541808,3.74189956619541,8.55629492309176,0.00594280689451578,0.440132931551864
"FMN1",1.85886077659596,2.22227249263525,8.39670545690167,0.00597439646593869,0.440132931551864
"FBXL5",-0.514190627734975,6.69179380661588,8.55913172344535,0.0059822204124669,0.440132931551864
"STEAP2-AS1",-1.18326048241162,5.68722529872134,8.56725045201991,0.00598729891653678,0.440132931551864
"MPC1",-0.867560598841251,7.43906827945438,8.55590149395571,0.00598975849059933,0.440132931551864
"LINC02211",-8.05546259120349,2.17396347841712,8.41117193633499,0.00603105000576788,0.440132931551864
"TMEM272",0.985825404163315,3.0594899151435,8.48267174066188,0.0060845275110127,0.440132931551864
"FAM182A",1.74015394468184,1.2589365033085,8.17824550848074,0.00609941894377503,0.440132931551864
"GMEB1",0.661134187378068,4.5788065048205,8.48960713341941,0.00618370215941959,0.440132931551864
"SRP54",-0.432641036631079,7.24324914804484,8.47412513358892,0.00620959377321784,0.440132931551864
"ZDHHC17",-0.490025119624289,5.82747965729347,8.47147490368817,0.00622134625553139,0.440132931551864
"TPST1",-0.572915900856382,7.89596240172436,8.46830494048234,0.00622518752631555,0.440132931551864
