"","logFC","logCPM","F","PValue","FDR"
"CYGB",1.39437484424698,2.75556618238045,11.6586184388997,0.0015100749587025,0.242658229173473
"IGHA1",2.30033640875836,1.77788811383238,11.4361012582945,0.00151208392882842,0.242658229173473
"EPB41L1",2.22089468085695,4.30895624578648,11.6463054574645,0.00155992377968201,0.247546187392208
"MPC1",-0.921605929110568,7.39259585968912,11.6306304685383,0.0015686027254631,0.247546187392208
"LINC02648",2.90551260782163,-1.1191105680051,10.9575697379622,0.00158325332079159,0.247546187392208
"PFKFB2",0.849009353681813,2.75791713791711,11.5287833173002,0.00159353555587733,0.247546187392208
"EIF3K",0.527492433237903,4.74339975890451,11.5611723664052,0.00161635692915785,0.24909856230466
"PTGDS",2.08092542119051,-0.537760268787587,10.9299975592379,0.0016613573883787,0.250828505281568
"CAPN13",2.43279514884303,-0.351075777748208,10.9952766889014,0.00167162470826154,0.250828505281568
"AL390800.1",2.2623358515454,0.73535615193621,11.1380239756531,0.00167497366319074,0.250828505281568
"TC2N",1.87479599766588,1.14671351042389,11.1985931587723,0.00167925150306951,0.250828505281568
