"","logFC.F1...F0","logFC.F2...F0","logFC.F3...F0","logFC.F4...F0","logCPM","F","PValue","FDR"
"FCAMR",1.15871723749372,2.87672222643093,2.6006382627669,2.98345378323076,2.23864799317805,9.65719093446836,1.32135386625401e-05,0.00992053606299711
"GCNT4",1.74728810079613,2.54153241301217,2.61659711351338,2.89991549156378,2.63806534604161,9.74885775665904,1.4287107962248e-05,0.010356675295944
"BSPRY",0.292211014493855,0.717458192726896,0.856585857184402,2.36214635371657,0.76572903785331,9.20596471838687,1.48072003592374e-05,0.0103758988650629
"FAM3B",4.50191896345554,5.00298859053701,6.39868487723253,8.22914956750447,0.382633658268498,8.95449079551109,1.58272225728875e-05,0.0107328991266852
"TMC4",1.19356448217499,1.36430361578748,0.940944700150736,3.61437266588923,2.3818576579953,9.28705343500909,1.81102131977886e-05,0.0118972781826223
"ZNF625",1.80095981682556,2.19098796542289,2.34077645967631,2.27072720374693,3.37320230390659,9.55452524453024,1.93472218320884e-05,0.0122503147970435
"FGF12",-0.10708958193978,3.46560792448694,1.02321119588313,1.7127604397136,4.48672987202879,9.52733748674633,1.98130864379925e-05,0.0122503147970435
"PADI1",6.51196195260764,9.79321617782939,6.59045169120424,7.74374742364618,2.48340501176881,9.0609762124598,2.28143984723428e-05,0.0137029795624455
"LRFN5",7.11995554063489,5.62761737586493,9.25803832569743,6.75837086099131,1.94566505158329,8.87462072674369,2.91159516959783e-05,0.0170020982375794
"EPCAM",-0.248108060042384,0.353797820305281,0.447203342839111,2.02784218398721,1.0834083883122,8.58510474885592,3.03276708908667e-05,0.0172129929308157
"IGHA1",3.58519186219056,3.68314606540307,3.2738948805084,6.43203050307587,2.66699856524924,8.67973206051961,3.11147241637807e-05,0.0172129929308157
"C6orf99",-0.204270107576241,0.0463976148253699,0.890385101259648,1.49863541808188,1.62583189643437,8.65674969666957,3.34688345392839e-05,0.0177797279387798
"ZNF727",0.832755262369281,1.42772745584073,2.77972147472651,2.39308599484203,1.38225710026579,8.55700260279448,3.38307067620203e-05,0.0177797279387798
"KRTAP5-AS1",0.999829986078764,2.79771846279176,2.70376306392494,4.30342581435891,1.51343268291189,8.40768516929847,3.54220249653224e-05,0.0181619953370977
"AL110292.1",-2.9857756490671,-3.60985772598625,-0.125524936204637,-3.03354167187108,2.83645902759318,8.66553529843113,3.69564921858465e-05,0.0184976042554968
"SPINT2",0.252571311726327,1.54024528687117,1.66543729032774,2.96586505487758,2.40167011659468,8.58457933492521,4.03432159343181e-05,0.0191762059226289
"AC007218.2",0.205137504448041,-0.735460286737605,1.88303279086236,-1.73545603246798,0.52020275268982,8.05366203882037,4.07971049073486e-05,0.0191762059226289
"DEDD2",-0.624344718778338,-0.466481588063777,-0.950979765424165,-0.265148320711354,3.42232041573164,8.75747393188645,4.10488662600276e-05,0.0191762059226289
"IL20RB",-2.18535109481265,-2.18662733069107,-2.34793948169979,-1.89074341237269,3.46553677755519,8.68454618062167,4.34247429479616e-05,0.0198451075272185
"ARHGEF4",-2.87929978827988,-2.605714492477,-2.89033089403227,-2.04942144805613,2.99229454716131,8.52376875997011,4.67439715996989e-05,0.0209074844886994
"PLCH2",0.562909235527268,1.63835492867293,1.90525109116162,3.10167349664556,2.97544201129606,8.52545088014223,4.81065860692031e-05,0.0210686802572247
"EPB41L4A",1.74078192784985,2.06701272922207,2.85371530026492,2.90101857704483,6.26515135424627,8.55460860578464,5.1996809788977e-05,0.0223076925588546
"MEIKIN",0.393550654121178,-1.38785360767903,-1.03805462521973,-1.11120620359321,2.80568397713608,8.28742883278279,5.71338027851042e-05,0.0240213360429692
"LAMP1",-0.202661317989968,0.0871290791376317,0.0527297971675012,0.713972351664848,4.99799658592687,8.4260452999238,5.93893570003966e-05,0.0244800600561243
"AL161785.1",1.23877273622235,1.1034547908408,1.35072857595795,3.06015432593521,0.465048004051363,7.78134397400819,6.29668087092481e-05,0.025455543320881
"IGF2BP2",0.845611002025067,0.987655703418526,0.447527851906202,2.42669848813337,2.85049996193161,8.18783362171447,6.57223317978178e-05,0.0260682048878061
"DAGLA",1.97237339780988,4.10696828099329,3.01217169378276,4.16242181708222,0.447694206447115,7.66881069365188,7.10353156171699e-05,0.0272033202827908
"EEF1A2",2.53145101198404,5.02407972712263,3.87987141475055,7.1428685446907,-0.688712363348785,7.52346037770079,7.11722298331984e-05,0.0272033202827908
"DHRS2",-2.52417885681318,-3.63662048681105,-4.47900292305885,-5.09891104681175,3.13798064077528,7.93092316326348,7.6517425464189e-05,0.0283447605101229
"LINC01348",1.58219382180403,1.5278511695233,1.82042354240431,1.77479648363825,6.09235206761169,8.16438164799341,7.68552634895351e-05,0.0283447605101229
"ILDR1",-0.0156445574694864,0.788804189048136,1.76752243866442,2.3905598694038,0.436939696017219,7.53122318608145,8.53884167625738e-05,0.0299891535122703
"APOA4",3.80946820222596,7.70293314331956,5.20471198682787,3.95653936970968,0.471254223188195,7.30220261905796,8.54250723243927e-05,0.0299891535122703
"AP1M2",0.734362709889901,0.824870485479743,0.498175629206966,2.93574893744088,-0.168854057577586,7.33619283366665,8.55936262361441e-05,0.0299891535122703
"LINC01639",3.81890635560661,4.13555430968627,7.64110618819939,4.98043934048798,0.420735322640357,7.20300422198527,8.96472137349876e-05,0.0307507182771961
"STX11",0.946285096986859,2.73910631479473,2.43561598938654,2.64020337515482,0.767784636038436,7.49511518632404,9.06928233843668e-05,0.0307507182771961
"IGSF3",5.91402021379639,7.19918716415787,6.55780487352047,7.92220894775075,0.967394275792603,7.55379528609466,9.7560890677538e-05,0.0324799145856657
"MAGI2-AS3",0.115960512695692,-0.37461670114418,-0.35564881424235,-0.800969999605082,5.13391414545749,7.92040275202868,9.88828148360102e-05,0.0324799145856657
"AC006206.2",4.92133120541972,5.2140695994454,4.80127599013071,8.38254415578613,0.182660852005978,7.19977617370213,0.000111378190599112,0.0360214203503774
"TNFRSF21",0.671634768267621,1.8133425563132,1.99870447046703,2.90691467971287,0.988284588910979,7.34924222659091,0.000114571903182648,0.0362393957627663
"AC023905.1",0.949498240549586,3.21803087006993,0.0166251462242166,-1.13196772857174,0.729737896354507,7.09194569464789,0.000117826047823028,0.0362393957627663
"CEACAM20",2.60569553169251,2.09505273782754,3.53837433002952,2.08047589543457,2.06408450974954,7.5228022892041,0.000118089029782779,0.0362393957627663
"INAVA",4.18604678122143,4.93155552963204,4.59085074821285,7.03751475516912,-0.403350830698503,7.03427757602968,0.000120189223090399,0.0362393957627663
"NCS1",-0.515846376888907,-0.291785194032421,-0.918230462192942,0.835684923237778,0.573376975731459,7.26518750887846,0.000121657022904052,0.0362393957627663
"LINC01291",2.92857673402841,6.02258175544431,7.25386283437964,6.28225187854411,0.379248492498149,7.19774048001349,0.000122602119646115,0.0362393957627663
"LINC01320",0.221431494215381,0.157019404968512,1.18382683764617,0.352109668289955,5.81499355010684,7.68344608095406,0.000125859727151716,0.0362393957627663
"UPK3A",-1.27501598339235,2.34330737885843,-1.1528533181681,1.49904329565616,0.0718301014836128,6.95231316037571,0.000129212817164161,0.0362393957627663
"S1PR3",2.16316653809907,2.59275940216016,3.64657250148336,4.36597680360638,1.02813299349014,7.25856199390617,0.000129328336633046,0.0362393957627663
"SPINT1",-0.398337797179157,-0.078565768757475,-0.790840498524187,2.41214938736828,-0.044088739658349,7.00111066267454,0.000130325578144188,0.0362393957627663
"NFATC4",0.526433600758293,1.14778755450869,0.9453954348984,3.41446937041837,-0.296470026744316,6.91735000025028,0.000131488425339541,0.0362393957627663
"GUCY1A1",3.04314405435502,3.41548383278045,4.57449164686503,4.45209578279411,4.53392437009423,7.6276962943648,0.00013273872484697,0.0362393957627663
