"","logFC","logCPM","F","PValue","FDR"
"LINC01310",3.19785982585022,0.250639886532646,11.6293756093321,0.00130951919124076,0.163485532969905
"MPC1",-0.978141562070887,7.35292936920447,12.0481180133612,0.00131937975789926,0.163485532969905
"AL050403.2",1.22601359340172,2.54358989018511,11.9434860319084,0.00132206928954827,0.163485532969905
"IGKC",2.48867119852185,2.03538482970645,11.797873844834,0.00133550221158584,0.163723909227369
"AP1S3",0.881287853220558,3.85857912561602,12.0083783467059,0.00133957341771038,0.163723909227369
"TIMP2",1.64095803544182,1.92400656336117,11.7568413896918,0.00135999896259041,0.164265690950273
"PTCHD1",3.43605891520424,2.31737307339737,11.7486764582188,0.00136025880154984,0.164265690950273
"PARP11",-0.47449324082665,5.23315102042862,11.9631981672882,0.00136744819314517,0.164265690950273
"AL138756.1",2.19236621153957,0.208668830896767,11.4745642597404,0.00138346904747173,0.165245944976992
"GPC3",2.17341742642449,2.77213237768075,11.7971606423988,0.00140309242503384,0.166335069673726
"IL18R1",-0.792768979114535,3.94286889081838,11.8848853107167,0.0014084122539208,0.166335069673726
"SH3BP4",0.705849501154178,5.37892542707542,11.857117677288,0.0014275071737244,0.167648356458292
"AL035661.1",1.90426873595499,0.15189026912717,11.3694383809355,0.00145713618431731,0.170177315926213
"RNF212",1.9588539777153,0.760587622549338,11.4274202501429,0.00147485229218479,0.171294723128777
"PREP",-0.515453011155069,5.81107126224714,11.7561674269159,0.00148657055750448,0.171707067361863
"KCNK13",2.04995955137659,1.20941691554461,11.3941260613189,0.00150162832984514,0.172498528688549
"METTL7A",0.593178329945756,6.15633866509111,11.6728086860551,0.00153773602339414,0.175686340672781
"ERICH3",-1.6625706064212,1.86353644799855,11.440704755344,0.00155455789323019,0.176648194764785
"CYTOR",2.15404274243074,2.16117664147314,11.4014290902951,0.00157148286313916,0.177393736014134
"MARVELD3",0.990852146194969,3.57422731930986,11.5887530178794,0.00158538720672221,0.177393736014134
"AC008703.1",3.44578750038866,-0.0539063127176442,11.1097411497332,0.00158643432454844,0.177393736014134
"SNRPN",0.987466981610142,2.74454684720051,11.4447738873116,0.0016303261474852,0.178384035082948
"HLTF",-0.592527756110527,4.74928668469409,11.522795660984,0.00163753082318346,0.178384035082948
"PRR15L",1.56027434833541,0.369583870499973,11.1465952615519,0.00164324383680737,0.178384035082948
"SCAT8",2.26598064616446,-0.160604023908336,11.0613155224046,0.00164501961701832,0.178384035082948
"ADRA1A",-0.827611823469576,10.3973505825222,11.5070470708128,0.00164509804486242,0.178384035082948
"MROH6",-1.63058527119326,4.14721370143061,11.4937735907493,0.00164620411026981,0.178384035082948
"DAGLA",2.19004841927234,0.447694206447115,11.0886004279599,0.0016619536393675,0.179167125162993
"CPNE3",-0.508773204049073,5.04531523880219,11.4440260821939,0.00169105343983805,0.179741460443204
"GNA14-AS1",-1.91787731909862,3.6373615039863,11.4364548608614,0.00169444831957148,0.179741460443204
"ZDHHC17",-0.493327302364774,5.74963294400252,11.4201965592401,0.00170614941931028,0.179741460443204
"CYGB",1.37167988480594,2.75621595517015,11.3275817450112,0.0017248322524897,0.179741460443204
"HSPB8",2.62303122602953,-0.567969404097954,10.775255695625,0.00173612556697725,0.179741460443204
