"","logFC","logCPM","F","PValue","FDR"
"SPIN3",-0.615113916261342,5.22821337279743,8.13085093835421,0.00700473066204359,0.428385696873895
"SLC25A16",0.542940886567905,7.60271982869642,8.1030717277537,0.00708428983407617,0.430518746266943
"AL050403.2",1.35008216189493,2.91595485612732,7.92307714942094,0.0070961521744814,0.430518746266943
"AC021736.1",-2.00649165977271,4.55791843807426,8.08026229206627,0.00718699260001899,0.43408717122463
"POU6F2-AS2",-2.05628991613451,3.34846083192064,7.91424423030861,0.00721198150248433,0.43408717122463
"FLOT1",0.713079512900408,5.09015538357295,8.03899015621567,0.00727837815466885,0.435251726960877
"NECTIN3",-0.52258456489568,6.78097900191247,8.04148205199136,0.00728849424579876,0.435251726960877
"ADAP1",2.31266322855321,1.22786679464341,7.69135039700007,0.00740441492297594,0.439453561858674
"GRHL1",-0.758835826725511,5.57386086926528,7.97363501292189,0.00752563295478917,0.439453561858674
"DDX60L",-0.725972961757766,5.73308364108929,7.96146954120774,0.00756851274316472,0.439453561858674
"LINC02541",1.36866948186195,2.45627061992464,7.74854535208182,0.00757004169351523,0.439453561858674
"RGL3",0.593472143794572,5.9426405481998,7.95316344515522,0.00759358849472745,0.439453561858674
"ZNF540",-0.811820182881428,4.10879327084352,7.90853659543773,0.00761578029981004,0.439453561858674
"SORL1",-0.594157733032029,8.75587923632894,7.93268957032946,0.00765281840906478,0.439453561858674
"ATP8B1",0.677657482375813,6.45499679459031,7.93460275815094,0.00765357545253718,0.439453561858674
"ISG20",1.0435052043307,2.52278144801827,7.70784154160327,0.0076874187079522,0.439453561858674
"SNX8",0.811491571892099,5.49939099936729,7.91969462738688,0.00770302536451118,0.439453561858674
"VIL1",1.61469744063047,3.64470201938968,7.82852884911334,0.00775050378119198,0.439453561858674
"BAIAP2L2",1.18883781879225,3.21267464834167,7.77217927872582,0.00776119819028192,0.439453561858674
"CTSZ",0.824324977032915,5.61610009051986,7.88679580754894,0.00781815215303756,0.439453561858674
"RMDN2",-0.540790949556217,6.94596869405341,7.88632253265441,0.00782071786843602,0.439453561858674
"UQCRC1",0.580534079129238,4.61185553237299,7.85363997599616,0.00787709010249163,0.439453561858674
"SBNO2",0.757043440618076,5.73286568964029,7.86222496388682,0.0079106914107181,0.439453561858674
"PLEKHH1",1.10796316550815,2.96223681397459,7.68839802479308,0.00794303393591379,0.439453561858674
"AC138512.1",-1.374072853985,2.57583339678342,7.60287431500528,0.00797291541233984,0.439453561858674
"EPB41L1",1.66724966564991,4.62617361002131,7.84409258775628,0.007994002624792,0.439453561858674
"TARDBP",0.461028959003381,5.69684333109152,7.8383200865362,0.00799787777056009,0.439453561858674
"ANKRD12",-0.508187115564304,8.37775829280873,7.83581878325735,0.00799906634759064,0.439453561858674
"AL117336.2",0.512622355363122,5.17807604330376,7.82958513406692,0.00801648395017309,0.439453561858674
"DLG2",-0.672747246771382,9.3424062643766,7.82928196348998,0.0080225958889356,0.439453561858674
"AC093725.2",-1.57220384719167,5.06972737371751,7.83619195975171,0.00810261000644765,0.440141506583183
"PLCZ1",-2.79674963713657,3.57372172135282,7.66226462217254,0.00813968635413367,0.440141506583183
"RNLS",-0.812990897246801,6.2057410274235,7.79938988901522,0.00814481653075772,0.440141506583183
"MTURN",1.21360476503314,2.31417526948646,7.56310092560714,0.00815076864042931,0.440141506583183
"AC004951.1",0.826524176418512,6.05718580312691,7.78949135114911,0.00818167932531623,0.440178602806992
